allZT	nbZT
AT5G66675	3
AT1G02170	1
AT4G25260	1
AT5G51740	3
AT1G69330	3
AT5G07120	2
AT5G57410	1
AT1G34150	2
AT2G03667	3
AT2G41750	1
AT1G62085	3
AT5G13860	2
AT5G22840	3
AT2G26990	2
AT1G51560	1
AT1G35320	2
AT1G65410	2
AT3G19910	2
AT5G50380	4
AT5G20000	2
AT1G56670	1
AT1G74750	3
AT2G38820	1
AT2G43040	3
AT5G40470	3
AT5G60850	1
AT1G75840	1
AT3G61150	1
AT4G00950	1
AT5G15860	3
AT1G47380	2
AT3G01400	3
AT1G21780	1
AT4G14340	2
AT4G25690	1
AT3G19980	3
AT1G68410	1
AT1G55730	1
AT1G67170	4
AT4G25840	2
AT5G19680	2
AT5G54750	1
AT1G48380	3
AT4G01550	2
AT4G15940	3
AT3G07200	1
AT1G76670	1
AT1G02410	2
AT5G12210	1
AT4G31890	1
AT1G66900	1
AT1G29300	3
AT1G13900	4
AT1G79030	2
AT1G14290	1
AT4G17310	1
AT4G24740	2
AT5G65520	1
AT5G18980	2
AT5G58220	1
AT3G45300	2
AT5G65910	2
AT2G45910	2
AT1G08200	1
AT3G62370	2
AT4G26940	1
AT1G19980	2
AT2G45830	1
AT4G16780	1
AT5G22820	3
AT1G13960	1
AT5G58575	1
AT4G12230	1
AT1G11270	3
AT3G03810	3
AT4G19045	1
AT3G58460	2
AT4G04960	2
AT1G13810	1
AT1G75020	2
AT2G44410	1
AT4G12460	1
AT5G49060	2
AT3G12640	3
AT1G12850	2
AT1G17145	2
AT4G26550	1
AT5G26740	1
AT5G19840	3
AT4G38930	1
AT4G14713	4
AT4G31150	2
AT5G58760	3
AT3G10640	1
AT1G75760	1
AT3G49310	1
AT3G50790	1
AT3G55830	1
AT1G33080	2
AT1G36070	4
AT1G68820	1
AT5G47760	1
AT1G65560	3
AT4G12790	1
AT3G62620	2
AT3G28970	1
AT3G56850	2
AT3G49880	6
AT3G59360	1
AT4G33460	2
AT4G17486	1
AT5G45020	4
AT3G04680	3
AT4G00335	3
AT1G47270	1
AT1G14170	1
AT2G28880	4
AT2G38660	1
AT5G12260	2
AT5G19150	1
AT3G10330	1
AT2G19560	2
AT1G69270	2
AT5G63190	1
AT4G35987	2
AT3G17611	1
AT1G69460	2
AT1G19270	5
AT1G29800	3
AT4G22250	1
AT5G20220	1
AT1G73380	1
AT3G11720	1
AT3G01150	4
AT1G56460	1
AT1G14230	2
AT5G55130	2
AT4G08455	1
AT5G51640	1
AT2G41160	1
AT5G08080	1
AT2G19160	2
AT2G28940	1
AT2G18840	3
AT2G24640	2
AT4G14480	1
AT2G23150	1
AT5G64970	2
AT2G46500	1
AT4G10170	1
AT5G63770	3
AT4G36750	1
AT3G16857	1
AT3G17090	1
AT5G55200	1
AT4G34960	1
AT5G35690	2
AT1G01240	1
AT1G69380	1
AT5G09260	3
AT3G13730	1
AT4G17020	5
AT5G16140	1
AT1G78420	1
AT2G18030	2
AT2G37585	2
AT1G17520	2
AT5G09850	1
AT4G32140	1
AT2G27490	3
AT1G22750	1
AT1G64105	1
AT1G08820	1
AT2G40600	1
AT1G15970	4
AT5G09680	1
AT4G25360	2
AT1G53710	4
AT2G28250	1
AT3G12620	2
AT5G11650	1
AT4G28260	1
AT4G02740	3
AT1G66680	2
AT4G27750	1
AT5G62460	2
AT3G26085	1
AT5G23550	1
AT3G09760	3
AT1G19600	1
AT5G17660	1
AT5G26040	2
AT5G22890	1
AT5G04110	3
AT1G15310	2
AT1G30480	5
AT3G55140	3
AT1G61240	1
AT3G16565	1
AT5G10190	4
AT5G08270	2
AT1G06510	1
AT2G32850	2
AT4G21160	1
AT2G01570	2
AT1G60670	2
AT1G78895	1
AT5G13050	2
AT1G76560	1
AT4G17895	2
AT5G43710	1
AT5G55610	1
AT1G69450	1
AT1G54260	2
AT4G27910	4
AT3G12100	4
AT1G74450	2
AT2G25580	5
AT5G39900	1
AT1G17160	2
AT1G63270	2
AT3G26640	1
AT3G48820	2
AT1G43910	1
AT4G14240	4
AT5G47310	1
AT1G44835	1
AT5G54130	1
AT5G12040	3
AT1G53280	1
AT2G45060	1
AT1G07380	3
AT4G21534	1
AT1G55510	1
AT5G14480	2
AT4G34460	3
AT5G53370	1
AT1G61990	1
AT5G41350	3
AT5G47180	1
AT4G14800	1
AT3G20920	1
AT5G64930	1
AT4G17720	2
AT3G62630	1
AT3G27050	1
AT1G80420	2
AT2G35660	1
AT1G31350	1
AT3G52430	1
AT5G05000	2
AT5G56380	2
AT4G17910	1
AT3G08690	1
AT4G30560	1
AT4G08790	3
AT5G51570	1
AT4G09140	4
AT1G76320	3
AT3G10960	1
AT3G45900	3
AT4G16144	1
AT2G18915	3
AT1G23960	1
AT2G40410	3
AT3G20070	1
AT4G33920	1
AT2G04540	4
AT5G20080	1
AT2G33600	3
AT4G35600	2
AT5G54780	1
AT4G25660	2
AT3G13672	2
AT1G71100	2
AT5G05140	1
AT2G23420	1
AT1G33050	1
AT2G17520	2
AT3G22110	1
AT4G16210	2
AT1G78660	1
AT4G14600	2
AT1G31280	2
AT1G12760	1
AT1G07260	1
AT1G59980	5
AT2G39100	1
AT3G18620	2
AT5G10050	2
AT3G60070	1
AT5G35580	1
AT5G66200	2
AT5G65380	1
AT3G54690	1
AT1G16220	2
AT3G03310	1
AT4G30520	3
AT3G60260	2
AT1G03140	1
AT5G23720	1
AT4G16280	4
AT2G20780	3
AT3G14830	2
AT1G66340	3
AT2G21190	2
AT4G29310	2
AT1G50730	3
AT5G06960	1
AT1G54150	1
AT2G26920	5
AT5G08710	5
AT3G19950	3
AT5G05610	1
AT3G26618	2
AT2G02400	4
AT2G04550	2
AT1G49950	2
AT4G02610	2
AT2G01100	1
AT4G16490	1
AT5G39510	1
AT4G17620	4
AT5G43880	2
AT1G70340	2
AT2G38000	3
AT3G57390	3
AT1G15860	1
AT3G09560	1
AT3G27610	1
AT4G30080	1
AT5G06750	1
AT2G18350	1
AT3G50430	2
AT4G03250	2
AT1G33700	1
AT1G69060	4
AT5G49610	1
AT1G27150	2
AT5G65290	1
AT4G14750	2
AT3G58020	2
AT1G09910	3
AT5G25050	3
AT4G32150	1
AT2G04400	1
AT5G05060	1
AT1G29840	2
AT5G45300	4
AT3G51370	1
AT1G10820	3
AT4G35510	3
AT5G37660	2
AT5G11350	5
AT5G46410	2
AT4G38570	1
AT1G18335	2
AT4G12080	1
AT1G54115	2
AT2G47970	1
AT5G50430	1
AT1G22970	3
AT2G32440	1
AT5G04850	1
AT4G02195	2
AT1G69640	1
AT2G36010	2
AT3G09470	1
AT1G16930	1
AT2G45510	1
AT1G62305	3
AT5G58670	1
AT4G27020	3
AT3G03890	1
AT3G50520	1
AT1G14970	1
AT1G08280	1
AT2G01620	1
AT1G23820	1
AT1G19950	3
AT3G15150	1
AT2G05812	2
AT5G66140	2
AT1G06380	2
AT5G17770	1
AT4G32680	1
AT2G36485	2
AT3G02460	2
AT3G51390	1
AT5G57900	1
AT1G44170	1
AT5G14760	2
AT5G45560	3
AT5G57440	2
AT1G72740	3
AT1G57870	3
AT2G43240	1
AT4G38360	2
AT4G08330	1
AT2G31140	2
AT2G04340	1
AT2G46700	1
AT3G51580	2
AT3G25910	1
AT4G10050	1
AT4G31750	1
AT5G35700	2
AT3G59660	2
AT1G13690	1
AT2G26600	1
AT4G33700	1
AT5G47520	1
AT5G20580	2
AT4G22260	1
AT1G69580	1
AT2G18465	4
AT5G49580	4
AT3G15710	1
AT5G57330	1
AT2G43980	1
AT3G01210	1
AT5G63640	2
AT4G30480	2
AT2G05840	1
AT4G17800	1
AT2G02870	1
AT5G57035	3
AT5G56020	1
AT1G24350	1
AT5G05230	1
AT3G53930	5
AT5G16830	2
AT5G03560	1
AT2G03670	1
AT5G35750	1
AT2G25520	1
AT4G39910	1
AT2G33530	1
AT3G56580	1
AT3G46440	1
AT1G26660	1
AT1G55320	1
AT5G26980	4
AT3G12800	1
AT1G03930	2
AT1G02260	3
AT5G14390	1
AT1G03290	2
AT3G07130	1
AT1G29690	2
AT4G34920	1
AT1G13180	3
AT1G26930	1
AT2G04080	2
AT3G24860	1
AT1G75410	2
AT1G49850	1
AT3G52050	2
AT1G27930	1
AT3G12090	1
AT5G67290	1
AT4G17410	3
AT4G38480	3
AT5G25820	1
AT5G53930	3
AT2G41780	1
AT5G08335	1
AT4G32650	1
AT1G13880	2
AT3G49530	2
AT2G39795	1
AT5G09890	1
AT1G18550	2
AT1G79540	2
AT3G14850	1
AT3G23790	2
AT4G02425	2
AT4G30993	1
AT2G05260	2
AT5G12200	1
AT3G24200	2
AT1G59960	1
AT1G07840	2
AT1G20540	1
AT4G16360	1
AT3G25430	2
AT5G49470	3
AT2G19600	2
AT2G29400	1
AT5G48970	2
AT1G27840	3
AT4G36945	1
AT3G24740	2
AT1G26840	1
AT5G59840	1
AT3G59090	3
AT3G47550	1
AT4G32440	2
AT5G18120	1
AT4G01990	2
AT1G06060	2
AT1G47250	1
AT1G14685	1
AT5G06610	1
AT3G17890	1
AT3G23160	4
AT5G19740	2
AT5G65710	6
AT4G27610	2
AT3G51520	2
AT5G15640	2
AT1G26750	1
AT5G10745	1
AT1G03250	3
AT1G18810	3
AT1G62620	1
AT3G02170	1
AT3G57090	1
AT5G08750	3
AT4G28860	1
AT1G48430	3
AT3G04070	1
AT4G24100	1
AT1G24265	2
AT3G02875	2
AT4G12400	1
AT5G65240	3
AT5G60590	2
AT3G01040	1
AT4G05060	3
AT4G08310	3
AT3G48160	1
AT1G59720	2
AT1G65470	3
AT5G63380	2
AT5G17530	1
AT3G54170	3
AT3G17590	1
AT3G06570	1
AT5G38690	1
AT2G44730	1
AT3G58900	2
AT1G19800	1
AT5G61510	2
AT3G53240	4
AT3G15355	5
AT2G03220	2
AT3G56510	2
AT4G26310	2
AT4G23860	3
AT3G63090	2
AT4G22305	2
AT5G21970	3
AT5G22730	2
AT5G45780	2
AT5G17250	2
AT2G18410	1
AT3G07370	1
AT3G60440	1
AT3G16110	3
AT3G12990	3
AT3G55600	1
AT5G03450	2
AT1G03560	4
AT4G15090	5
AT2G44510	1
AT3G20320	2
AT1G74950	2
AT4G01400	2
AT3G24495	2
AT4G11960	1
AT1G32860	3
AT5G51230	3
AT4G17080	3
AT4G35490	1
AT1G51965	4
AT5G05940	1
AT3G45400	1
AT3G02820	1
AT4G11260	3
AT2G13690	3
AT4G35140	6
AT4G23740	1
AT4G25870	1
AT1G12460	1
AT3G07020	4
AT3G23410	1
AT4G00752	1
AT1G62740	1
AT1G75080	1
AT2G31440	1
AT5G42970	3
AT3G07800	2
AT2G29910	2
AT4G19040	2
AT3G18270	2
AT3G02130	3
AT3G61790	1
AT4G25210	3
AT1G34020	1
AT5G17550	1
AT1G02960	3
AT4G17240	1
AT2G29560	3
AT1G03440	1
AT1G67960	2
AT1G67850	1
AT2G44580	2
AT4G03180	1
AT4G17890	1
AT4G09680	4
AT3G60910	1
AT3G22220	4
AT1G47870	1
AT5G59920	1
AT3G02710	1
AT1G10570	2
AT2G41460	1
AT2G02040	1
AT2G16770	1
AT4G35940	4
AT5G02680	1
AT5G07240	1
AT1G52500	3
AT5G09790	1
AT2G45685	1
AT3G21810	2
AT4G16070	4
AT2G16250	3
AT5G27395	1
AT1G51580	4
AT1G33420	2
AT5G18460	1
AT4G39780	1
AT1G09520	1
AT2G03780	2
AT1G06070	3
AT1G08000	2
AT2G18876	3
AT1G15020	1
AT1G67630	2
AT1G49590	2
AT2G47790	2
AT1G34760	1
AT1G77240	2
AT1G33060	3
AT3G46180	2
AT4G32130	1
AT2G19270	2
AT2G32840	1
AT5G64920	1
AT5G39360	3
AT3G54710	1
AT1G06560	1
AT3G10030	1
AT5G56910	1
AT2G20790	2
AT1G09760	1
AT4G15415	3
AT1G71310	1
AT3G62140	2
AT1G49720	2
AT2G45700	2
AT5G06550	1
AT1G71350	3
AT5G19130	2
AT3G09350	2
AT3G03750	3
AT4G13400	3
AT5G51380	3
AT3G59420	1
AT3G06480	5
AT5G64980	1
AT5G16260	2
AT1G23860	1
AT5G52880	3
AT4G35410	1
AT5G67220	1
AT5G22080	1
AT5G05800	4
AT3G08980	1
AT5G49945	1
AT3G58030	1
AT4G14905	1
AT1G50000	2
AT3G13440	3
AT1G24440	1
AT2G17705	2
AT4G04190	1
AT1G47490	1
AT1G61730	1
AT3G01330	1
AT1G30825	2
AT1G59830	1
AT4G23330	1
AT5G03500	1
AT1G73350	1
AT1G73090	1
AT1G02990	2
AT1G13940	3
AT3G04310	2
AT5G04250	2
AT5G19200	2
AT5G65590	1
AT2G22420	1
AT3G16750	2
AT3G30380	1
AT5G11000	1
AT2G44980	6
AT5G48530	1
AT2G30460	1
AT4G18910	1
AT5G07340	1
AT2G24630	2
AT4G23060	1
AT3G22810	2
AT2G23940	1
AT4G35020	1
AT5G28300	1
AT1G49780	2
AT5G02470	2
AT4G25835	2
AT4G15880	1
AT1G55830	2
AT1G16540	2
AT3G20170	3
AT5G13220	1
AT5G46150	1
AT2G48100	2
AT1G73750	3
AT2G25310	1
AT2G44820	1
AT3G06780	1
AT1G27850	3
AT4G14910	1
AT1G45180	4
AT3G59950	1
AT4G16566	1
AT4G31790	1
AT4G36480	4
AT1G55250	1
AT5G19180	1
AT3G48880	3
AT5G44040	1
AT1G77440	2
AT1G52370	1
AT5G46840	1
AT1G26520	1
AT4G34360	1
AT5G40550	1
AT5G65687	3
AT5G67610	3
AT1G49360	1
AT2G44260	2
AT5G46750	2
AT1G76270	1
AT5G06000	2
AT3G45770	1
AT3G54790	3
AT3G07220	2
AT5G10780	1
AT2G13540	1
AT3G13030	1
AT1G17780	3
AT2G04865	2
AT2G37035	2
AT2G47220	2
AT5G52840	2
AT4G00180	1
AT1G20880	2
AT5G38880	2
AT4G04320	1
AT3G19540	1
AT4G29660	1
AT4G08180	2
AT1G07970	4
AT1G48490	1
AT3G19360	1
AT3G12550	3
AT3G20100	1
AT4G14360	2
AT3G48040	1
AT2G24360	1
AT1G15470	1
AT1G76120	1
AT2G24330	4
AT1G71460	1
AT4G20880	1
AT4G39660	1
AT1G11940	1
AT5G01270	2
AT5G46550	3
AT3G53870	1
AT3G01770	1
AT2G28510	1
AT2G47090	2
AT4G22740	4
AT1G16250	2
AT3G59430	2
AT4G32820	4
AT5G50780	2
AT5G57250	2
AT1G43700	1
AT5G03690	5
AT3G05290	1
AT1G20370	3
AT5G19510	2
AT1G11760	2
AT3G27230	2
AT5G27210	1
AT5G49880	2
AT4G32910	2
AT4G02630	2
AT1G62010	1
AT1G10240	2
AT4G12570	1
AT5G04460	2
AT5G34930	3
AT5G62650	4
AT3G12570	1
AT2G35530	4
AT2G26270	1
AT4G17150	1
AT3G03330	2
AT4G35470	1
AT4G11640	2
AT1G70480	1
AT5G56420	1
AT4G06634	3
AT1G18190	3
AT1G17120	1
AT4G25290	1
AT2G34570	2
AT2G44180	3
AT1G79500	2
AT1G01050	1
AT3G62800	2
AT2G35155	2
AT2G39630	3
AT4G19150	3
AT3G53400	1
AT4G26160	1
AT1G20910	1
AT1G60770	1
AT3G51250	4
AT2G31450	3
AT5G05920	2
AT4G24730	1
AT3G55370	1
AT1G73710	4
AT3G24320	1
AT3G60530	1
AT4G36780	1
AT5G52580	3
AT5G48680	1
AT1G07530	4
AT3G48710	4
AT5G08190	2
AT3G61420	1
AT5G52650	1
AT1G76390	5
AT5G18040	2
AT5G47680	1
AT4G11630	1
AT1G55170	2
AT3G19150	1
AT5G49530	4
AT5G49570	1
AT3G28900	1
AT3G02250	1
AT3G20890	1
AT5G64360	2
AT3G01340	2
AT5G22050	3
AT5G44170	1
AT2G43330	3
AT1G74050	2
AT2G45200	1
AT4G09580	2
AT4G00231	1
AT5G48440	2
AT4G13870	2
AT1G09320	2
AT5G10750	2
AT5G65760	3
AT1G33980	2
AT3G58970	1
AT1G27910	3
AT3G09070	1
AT2G43850	2
AT2G46470	2
AT1G74740	1
AT5G42560	2
AT1G02330	1
AT2G17410	2
AT5G25590	1
AT5G63920	2
AT4G33690	1
AT5G47750	2
AT4G22285	3
AT3G61140	1
AT3G60960	2
AT5G11850	4
AT2G44710	3
AT2G33860	1
AT5G05520	1
AT1G72090	1
AT1G15510	1
AT5G66560	3
AT5G09760	1
AT4G24270	2
AT2G22120	2
AT1G72670	1
AT5G41240	3
AT5G59740	2
AT4G39120	1
AT2G31320	2
AT4G22860	1
AT5G63290	1
AT2G36310	1
AT4G38670	1
AT5G37350	1
AT5G60790	2
AT1G15000	1
AT2G28660	1
AT5G51410	3
AT4G22980	3
AT2G16780	1
AT5G62550	1
AT1G55820	2
AT1G03520	3
AT1G70150	1
AT2G42940	1
AT2G29690	3
AT5G12900	3
AT5G17410	3
AT5G41330	5
AT5G42770	1
AT3G19120	1
AT3G18090	2
AT3G60840	1
AT1G05470	3
AT5G44500	1
AT4G27780	2
AT2G22650	1
AT1G50140	2
AT1G79950	3
AT1G47570	2
AT1G28490	2
AT1G26640	2
AT4G04670	1
AT5G56530	1
AT5G64830	2
AT1G72750	1
AT1G20410	2
AT4G14790	2
AT2G27800	1
AT5G25150	3
AT5G25520	1
AT5G12080	1
AT5G54920	1
AT1G51720	4
AT5G17640	1
AT1G13870	1
AT4G29360	1
AT2G36470	2
AT1G57820	1
AT5G19630	1
AT5G20320	3
AT2G27470	3
AT5G50960	2
AT5G07970	2
AT5G20540	1
AT3G44530	4
AT5G62760	2
AT1G01510	1
AT5G20300	2
AT4G20310	1
AT5G53080	1
AT4G14330	1
AT5G63870	2
AT3G04480	4
AT1G17070	3
AT5G11460	1
AT5G24750	3
AT2G13550	1
AT5G11680	1
AT3G18790	1
AT1G08750	1
AT3G01980	1
AT3G17450	4
AT3G04020	1
AT5G63650	1
AT5G64010	1
AT5G64330	3
AT3G19590	1
AT4G34660	1
AT3G57050	1
AT2G38560	1
AT3G58640	4
AT2G22270	3
AT3G42170	1
AT5G61840	2
AT2G05230	4
AT3G20620	4
AT1G12680	4
AT4G09980	2
AT3G58510	1
AT3G01650	1
AT1G76510	4
AT5G37930	1
AT3G06720	1
AT4G32960	1
AT5G14420	3
AT5G11760	3
AT4G13050	1
AT1G19700	3
AT5G07590	1
AT1G22790	1
AT1G17110	2
AT1G67325	1
AT5G56650	3
AT5G18500	1
AT2G20400	1
AT1G05730	1
AT2G16070	2
AT5G15880	1
AT4G34270	1
AT1G19650	2
AT1G62830	3
AT1G71850	1
AT1G29810	1
AT3G18030	1
AT3G24660	2
AT2G44830	1
AT3G22520	1
AT4G37820	2
AT1G43860	1
AT5G58870	1
AT4G11560	1
AT5G35320	2
AT5G44560	1
AT5G28920	1
AT2G36840	4
AT2G41070	1
AT4G19990	2
AT3G08990	1
AT5G01170	2
AT4G12750	1
AT2G21070	3
AT4G14200	1
AT5G45660	1
AT2G40650	2
AT4G12700	2
AT3G10800	1
AT5G48030	1
AT2G01680	2
AT3G17712	4
AT5G41360	1
AT4G02405	1
AT1G18210	1
AT2G02230	1
AT3G44850	1
AT4G39740	1
AT2G42120	1
AT1G48780	1
AT4G35740	3
AT2G36350	2
AT3G54230	3
AT3G02490	1
AT5G62865	1
AT3G16310	1
AT2G01130	2
AT3G06290	1
AT3G22990	2
AT1G77220	1
AT5G05987	2
AT4G20410	1
AT5G18260	2
AT2G39810	2
AT3G23210	2
AT4G09060	1
AT3G21140	2
AT2G28600	1
AT2G37420	1
AT5G47580	5
AT2G33990	3
AT3G12180	1
AT5G55500	3
AT3G46510	2
AT3G50780	1
AT5G10940	4
AT3G27570	2
AT5G64200	1
AT5G42920	3
AT5G25270	1
AT5G14140	1
AT4G00830	2
AT5G11900	1
AT2G19640	2
AT1G63500	1
AT1G18360	1
AT5G26731	2
AT2G44530	1
AT5G45610	3
AT1G22610	1
AT5G61150	1
AT3G58180	2
AT3G18380	2
AT1G60170	1
AT1G17690	1
AT3G18440	2
AT1G70180	2
AT3G55520	1
AT5G41950	1
AT3G08840	3
AT1G20640	1
AT4G00590	1
AT2G02570	2
AT1G01440	3
AT4G11240	1
AT4G08930	1
AT4G14310	1
AT1G71990	1
AT4G21320	1
AT5G60280	4
AT5G19430	1
AT1G15810	1
AT4G26510	1
AT1G79720	2
AT1G24764	3
AT2G30960	1
AT3G09540	2
AT1G10020	1
AT2G48110	1
AT3G48610	1
AT1G73470	1
AT5G38110	1
AT2G33820	1
AT4G18020	1
AT1G47720	2
AT4G19610	3
AT4G39270	1
AT1G12370	4
AT1G21150	2
AT1G64080	2
AT4G13460	4
AT2G13440	1
AT3G63300	1
AT3G27470	2
AT5G52070	1
AT2G35170	2
AT5G11020	2
AT5G11250	3
AT1G07990	1
AT4G26640	2
AT4G39160	2
AT5G15610	2
AT1G53140	1
AT2G17900	2
AT1G55310	1
AT1G30490	1
AT2G45590	2
AT5G53280	1
AT3G17920	1
AT5G10080	2
AT5G48990	1
AT1G19850	1
AT2G40070	1
AT5G58440	3
AT1G55120	3
AT4G11850	2
AT1G13260	1
AT5G40870	4
AT5G24520	3
AT5G02850	1
AT4G37120	1
AT1G64330	1
AT5G18540	1
AT3G51790	1
AT4G29000	2
AT1G63160	2
AT3G61670	1
AT5G49560	1
AT4G05520	1
AT5G36890	1
AT2G34900	2
AT1G19100	3
AT2G41170	3
AT3G42660	2
AT2G36305	1
AT1G67792	4
AT2G33290	3
AT5G51880	1
AT1G80670	1
AT5G10010	1
AT4G12250	1
AT1G29630	3
AT3G11570	2
AT1G35560	3
AT3G16940	2
AT4G39880	1
AT1G03860	1
AT3G16910	1
AT2G43360	2
AT5G61910	2
AT4G15130	2
AT3G24040	1
AT4G39820	2
AT3G57810	1
AT5G12480	1
AT2G37790	1
AT1G09960	1
AT4G15850	3
AT1G69910	4
AT4G18905	2
AT2G21240	1
AT3G19895	3
AT3G17465	1
AT3G60980	1
AT1G04555	1
AT1G55130	1
AT1G34120	2
AT5G08430	2
AT3G47930	1
AT2G14520	1
AT4G03430	2
AT1G11905	1
AT5G17510	3
AT4G10000	1
AT1G01225	1
AT1G11280	2
AT3G13445	1
AT5G16070	1
AT5G24260	3
AT2G19460	1
AT3G49840	2
AT5G67160	1
AT3G33520	2
AT2G23380	1
AT5G66180	2
AT5G23405	1
AT2G32400	2
AT1G55930	2
AT2G02950	1
AT3G18980	1
AT2G30500	1
AT2G39220	1
AT4G03090	2
AT4G35040	1
AT1G16520	1
AT5G58470	3
AT1G10840	1
AT1G59540	2
AT5G44635	1
AT5G48655	1
AT2G37200	1
AT5G01370	1
AT5G23400	1
AT4G26450	3
AT4G20480	1
AT4G23410	1
AT4G13040	1
AT3G25700	2
AT4G00026	1
AT5G49170	1
AT3G18690	1
AT3G12600	1
AT4G17060	3
AT1G16010	2
AT3G42150	1
AT3G29100	1
AT1G48160	2
AT2G06040	2
AT4G28370	4
AT3G04750	4
AT5G11720	3
AT5G63490	1
AT4G38730	1
AT5G39040	2
AT5G53800	2
AT1G08450	1
AT5G55060	2
AT4G31410	2
AT1G80290	2
AT2G20000	2
AT4G16845	1
AT3G56760	3
AT2G44610	1
AT1G22882	1
AT3G19490	1
AT4G11970	3
AT4G23570	1
AT5G16560	1
AT4G15030	1
AT1G78550	1
AT4G27630	1
AT2G42670	2
AT2G23450	3
AT5G13030	2
AT5G16780	1
AT1G73320	3
AT1G75980	1
AT4G16130	3
AT1G22650	1
AT3G23920	2
AT2G40090	2
AT3G28956	1
AT4G15475	2
AT5G65490	3
AT1G55960	1
AT1G61300	3
AT1G03000	3
AT1G52310	3
AT3G21215	1
AT5G15280	4
AT2G34380	1
AT5G08415	1
AT1G15060	1
AT5G59550	2
AT4G33410	1
AT1G64940	1
AT3G54300	1
AT5G10740	1
AT4G32190	1
AT5G50860	3
AT3G51090	1
AT3G24560	1
AT2G44430	2
AT1G66730	2
AT1G73130	1
AT4G36140	5
AT5G51980	2
AT4G02020	2
AT1G26300	1
AT3G59500	1
AT1G27320	1
AT1G20490	1
AT3G04160	2
AT5G52410	1
AT1G79020	1
AT3G58730	1
AT4G08900	1
AT5G42350	1
AT2G03050	1
AT1G11780	1
AT1G04780	2
AT3G27350	1
AT1G04860	2
AT1G02020	2
AT3G26300	1
AT1G54080	2
AT5G14850	3
AT3G49601	1
AT2G37550	2
AT4G13970	4
AT4G15820	1
AT2G32320	2
AT5G58130	1
AT1G64690	1
AT1G03040	1
AT5G56250	3
AT4G30350	1
AT5G23090	1
AT2G32950	1
AT3G15410	2
AT3G51110	4
AT1G73390	2
AT4G29940	2
AT1G03370	3
AT4G00170	1
AT4G36195	2
AT1G61360	1
AT2G06510	2
AT2G27150	3
AT1G69980	1
AT2G26280	2
AT5G27750	1
AT5G22875	1
AT1G33780	1
AT5G04240	2
AT5G26760	3
AT1G18485	2
AT2G13840	2
AT1G51740	2
AT1G26940	1
AT4G25940	1
AT3G24490	1
AT1G09290	2
AT3G47160	1
AT5G13590	3
AT2G20210	2
AT1G76440	1
AT3G50360	1
AT2G35800	1
AT5G24320	3
AT5G63880	1
AT4G30630	1
AT1G73950	2
AT1G20920	2
AT2G42700	2
AT5G50000	1
AT1G12350	2
AT1G20670	2
AT1G65540	2
AT1G61660	1
AT3G13530	3
AT1G55280	2
AT3G20780	2
AT3G46820	2
AT5G11580	1
AT5G57490	2
AT1G79010	2
AT1G05830	1
AT2G20050	1
AT1G33360	1
AT5G62090	1
AT1G21670	2
AT5G15710	2
AT2G18940	1
AT2G17510	1
AT3G51620	2
AT1G22570	2
AT1G04950	3
AT1G55080	1
AT2G41190	1
AT3G26920	2
AT1G17970	1
AT3G58050	2
AT4G26980	4
AT5G23150	2
AT2G19830	1
AT2G42280	3
AT2G19470	1
AT1G53350	3
AT1G68940	2
AT1G21640	1
AT3G25590	1
AT3G11620	3
AT5G40740	3
AT1G18900	4
AT2G36960	3
AT3G19780	2
AT1G18740	2
AT3G55980	1
AT2G39750	1
AT4G13070	1
AT3G07190	2
AT3G63000	1
AT5G06560	2
AT3G23710	1
AT4G01370	1
AT2G38630	2
AT1G58200	1
AT3G07930	2
AT1G55980	1
AT1G72855	1
AT3G07580	1
AT4G35220	1
AT3G21530	1
AT1G32810	3
AT5G19760	1
AT3G13070	1
AT2G26190	2
AT1G25540	3
AT5G54180	1
AT2G14530	3
AT4G00060	2
AT4G18140	1
AT3G04490	1
AT3G53710	1
AT4G37320	1
AT2G30990	1
AT3G06180	1
AT4G29830	3
AT1G58360	1
AT1G50500	2
AT5G49650	2
AT5G14430	1
AT3G06210	2
AT2G23980	2
AT5G18070	1
AT5G08660	2
AT3G17365	2
AT5G17790	1
AT2G28390	2
AT1G09920	1
AT4G12780	2
AT3G11560	1
AT4G34040	3
AT4G37110	1
AT3G29390	1
AT1G79840	2
AT3G47010	3
AT1G02110	1
AT2G25870	1
AT4G02550	1
AT2G42810	1
AT4G27960	1
AT1G48540	2
AT1G01450	1
AT1G72560	2
AT5G61580	2
AT4G10930	2
AT4G06599	1
AT3G11540	2
AT5G57580	3
AT3G09180	2
AT5G53010	3
AT5G09620	1
AT5G03905	1
AT1G09420	1
AT1G21480	2
AT3G19670	1
AT2G27200	3
AT3G20300	2
AT5G55530	3
AT1G14690	2
AT2G14110	1
AT1G16750	1
AT3G05510	1
AT5G47430	3
AT4G37330	1
AT5G45760	1
AT5G16620	1
AT5G52920	1
AT5G55100	1
AT1G76660	1
AT5G47320	1
AT5G48020	1
AT5G43430	1
AT3G11890	2
AT4G01960	2
AT1G27750	1
AT5G26210	2
AT4G24590	1
AT5G39760	1
AT2G43410	1
AT2G24650	1
AT1G53000	1
AT5G03180	4
AT2G21630	1
AT5G62100	1
AT3G10670	1
AT5G35360	1
AT5G63260	1
AT5G46180	1
AT3G60410	2
AT3G59280	1
AT1G67300	2
AT4G11270	2
AT1G53165	3
AT5G14950	1
AT5G16450	1
